,tesla_model_3 (1),tesla_model_3 (2),tesla_model_3 (3),tesla_model_3 (4),vw_id3_pro (1),vw_id3_pro (2),vw_id3_pro (3),vw_id3_pro (4),vw_id7 (1),vw_id7 (2),vw_id7 (3),vw_id7 (4),bmw_i4_m50 (1),bmw_i4_m50 (2),bmw_i4_m50 (3),bmw_i4_m50 (4),benz_eqe_300 (1),benz_eqe_300 (2),benz_eqe_300 (3),benz_eqe_300 (4)
2023-03-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 06:00:00,0.0,0.0,0.002457589658252434,0.0,0.0,0.0,0.0019846062181132626,0.0,0.0,0.0024695296942767045,0.0017462581145073358,0.0,0.0,0.0,0.0,0.00358103350490062,0.0,0.0,0.0028465639885897035,0.0
2023-03-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030179952508779437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 08:00:00,0.0,0.002410415251497386,0.0,0.00220597308536372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027399526219926283,0.0,0.0,0.0028322638147103606,0.0028389035003129975,0.0,0.0
2023-03-12 09:00:00,0.0021369061804664656,0.0,0.0,0.0,0.0024741351624060002,0.0021512201418155455,0.0,0.0,0.002229828416786287,0.0,0.0,0.0030588659765884447,0.0,0.0,0.003437696236741501,0.0,0.0,0.0,0.0,0.0025972101883757442
2023-03-12 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 16:00:00,0.0032463313454965913,0.004203384318995682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004806790568536981,0.003659066425450553,0.0037012764916728186
2023-03-12 17:00:00,0.0,0.0,0.004008137341869019,0.0034978830207616617,0.0,0.0,0.00322770615817556,0.004834634442075154,0.0,0.0,0.0021759345430436405,0.005202707187808402,0.0,0.0049667821868992195,0.005884593528299896,0.0,0.0,0.0,0.0,0.0
2023-03-12 18:00:00,0.0,0.0,0.0,0.0,0.004064435215376749,0.0032097565144843868,0.0,0.0,0.0029886623174282564,0.004539926722385425,0.0,0.0,0.0,0.0,0.0,0.005493896437030928,0.0036299231284793805,0.0,0.0,0.0
2023-03-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 06:00:00,0.0,0.0,0.0,0.002306875118318349,0.0021521966014403007,0.0,0.0016145895928745507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036403528198124518,0.0,0.0,0.0,0.0,0.0
2023-03-13 07:00:00,0.001923041726629258,0.002696260379065539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996334520118814,0.0,0.0,0.00303908695347817,0.0,0.003014669968185732,0.0,0.0,0.0,0.0
2023-03-13 08:00:00,0.0,0.0,0.0031996469945809363,0.0,0.0,0.0,0.0,0.00375038148263667,0.002403523121726676,0.0,0.0,0.0034147080371569626,0.0,0.0,0.0,0.0,0.0,0.0,0.0029190949479122263,0.002713275664009071
2023-03-13 09:00:00,0.0,0.0,0.0,0.0,0.0,0.002897971093121613,0.0,0.0,0.0,0.0025624818531042527,0.0,0.0,0.0,0.0,0.0,0.0,0.0025428227964926844,0.003116129616817513,0.0,0.0
2023-03-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 16:00:00,0.002913941304842264,0.0,0.003981496495323435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043544126060361486,0.005755405869708206,0.005512967646966139,0.0,0.003817728172468293,0.0,0.0
2023-03-13 17:00:00,0.0,0.0,0.0,0.0,0.002631414206422452,0.003656956752857388,0.0,0.005069971317712969,0.00303579651004142,0.0,0.0034528059968030184,0.004253757024437297,0.0,0.0,0.0,0.0,0.00437608295396979,0.0,0.0,0.0
2023-03-13 18:00:00,0.0,0.0046493113096969995,0.0,0.0036395006462453163,0.0,0.0,0.0026590476366525144,0.0,0.0,0.003510739394772196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004598952868649379,0.003785976823896949
2023-03-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 06:00:00,0.00238711940571171,0.0,0.0,0.0,0.0,0.002461015129216649,0.0,0.0,0.002817172195539082,0.0,0.0,0.0026409635674850456,0.0,0.0,0.003653838936745352,0.0,0.0,0.0,0.0029559937030285456,0.0019752079419849923
2023-03-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029940935087187947,0.0,0.0023365044428298593,0.0,0.0,0.0,0.0,0.0,0.0,0.002309522700941555,0.0,0.0,0.0
2023-03-14 08:00:00,0.0,0.0028185565879145537,0.0027802498055255853,0.002610656087606871,0.002160852328507445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004176783867382919,0.0,0.0,0.0,0.0023930515611653336,0.0,0.0
2023-03-14 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0025131192651753937,0.0,0.0,0.0,0.0015288951853214855,0.0,0.0,0.0,0.0,0.0032229481020099567,0.0,0.0,0.0,0.0
2023-03-14 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0032624483571619322,0.0,0.003815312196453227,0.0,0.0,0.0025446992305400646,0.003760630301237842,0.0,0.00525233174068029,0.0,0.003977986190019605,0.004022402142479895,0.0,0.0,0.0
2023-03-14 17:00:00,0.0,0.004508326647363988,0.005107298087715881,0.0,0.0,0.0,0.0030942615420043273,0.0,0.0034646390684651895,0.0037813886907664797,0.0,0.0,0.0,0.0,0.0055225947957282,0.0,0.0,0.0,0.0,0.0030293235852684028
2023-03-14 18:00:00,0.0036759420531801853,0.0,0.0,0.003257492840975252,0.003857496093922855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035614206634161927,0.00482023514616571,0.0
2023-03-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0025736666356831112,0.0,0.0,0.0,0.0025776914207266736,0.0017269040833068937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 07:00:00,0.0,0.0025601728824092675,0.0,0.002426540135336163,0.0017236959171040432,0.0,0.0,0.0030559323279632337,0.0,0.0,0.0,0.0032945885281031625,0.0,0.0024872183932602675,0.0,0.0,0.0,0.0021944484407318697,0.0025878193584166335,0.0018742244871976087
2023-03-15 08:00:00,0.0,0.0,0.0025613540638732635,0.0,0.0,0.0,0.0022477735404953323,0.0,0.0025918839816012973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002139156765838879,0.0,0.0,0.0
2023-03-15 09:00:00,0.002337825168007761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003998476357069028,0.0036433101110817543,0.0,0.0,0.0,0.0
2023-03-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 16:00:00,0.0,0.0,0.004541882043757018,0.0,0.002884096503076429,0.003869937180739237,0.0,0.0,0.0,0.0,0.0021829065416718186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 17:00:00,0.0,0.003181980041804068,0.0,0.003911785862127264,0.0,0.0,0.0,0.0038750892300929264,0.0,0.004016320140590926,0.0,0.0,0.0,0.004392432547914056,0.005736781797362131,0.0,0.0037582622584535494,0.0,0.0037141550630176005,0.0031608083830124336
2023-03-15 18:00:00,0.003794389773313475,0.0,0.0,0.0,0.0,0.0,0.003026916384002421,0.0,0.00419599727863562,0.0,0.0,0.005153775935795879,0.0,0.0,0.0,0.004569414870865046,0.0,0.0034392261277931126,0.0,0.0
2023-03-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 06:00:00,0.0,0.0,0.0029136826381407463,0.003022092196711236,0.0023320692500403482,0.0,0.0,0.0,0.0,0.002975502430332723,0.0,0.0,0.0,0.0,0.003031004142116092,0.0,0.0,0.0023592014278958915,0.0,0.0
2023-03-16 07:00:00,0.0,0.0028301336460804234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025910811465652615,0.002467147887891726,0.0,0.002689430855550674,0.0
2023-03-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0025852925329905518,0.0033437243667689227,0.002332131847976139,0.0,0.0,0.0022399440205764457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 09:00:00,0.0024761407747814403,0.0,0.0,0.0,0.0,0.0020431594166522293,0.0,0.0,0.0,0.0,0.001908130958982248,0.0,0.0,0.0030149831101325933,0.0,0.0,0.0,0.0,0.0,0.0024733250132796293
2023-03-16 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 16:00:00,0.003893388604824199,0.0,0.0,0.0,0.0,0.002662420065732778,0.0,0.0,0.0,0.004523923520301677,0.0,0.0,0.0,0.0,0.004705848052275406,0.004709553565073923,0.0,0.004036315095419328,0.004941349021854648,0.0
2023-03-16 17:00:00,0.0,0.00506924377321071,0.003610122429434835,0.0,0.0,0.0,0.0,0.0048301523598833695,0.0039431874143117844,0.0,0.002904288103002095,0.0,0.0,0.0,0.0,0.0,0.00444376285935718,0.0,0.0,0.0
2023-03-16 18:00:00,0.0,0.0,0.0,0.0042555204068652494,0.003973881170112302,0.0,0.003207156901958197,0.0,0.0,0.0,0.0,0.003503411697053063,0.0,0.003912218798835596,0.0,0.0,0.0,0.0,0.0,0.004145042469861807
2023-03-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 06:00:00,0.0,0.003137718175548772,0.0,0.0026742857340240006,0.002133119892336017,0.0,0.0,0.0,0.0,0.0,0.0,0.0029223346470923493,0.0,0.003706114126182528,0.00395751956484376,0.0024889503677218957,0.0030195142289592253,0.0,0.0,0.0
2023-03-17 07:00:00,0.0,0.0,0.003404620927232269,0.0,0.0,0.0019857707147954715,0.0,0.002564203847419524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0022058730240439913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025863653708346236,0.0029718292611307776,0.0
2023-03-17 09:00:00,0.0022172865321600193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002000960688236438,0.0023650383155707807,0.0017225815056848813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026170768769539794
2023-03-17 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 16:00:00,0.0038745742252541174,0.0,0.0,0.0037964111777310525,0.00389918140987867,0.003193424288553218,0.0,0.004289441834385956,0.003591269810163382,0.0037083395503754745,0.0,0.0,0.0,0.0,0.0051659887097323135,0.0,0.0,0.0,0.0,0.0
2023-03-17 17:00:00,0.0,0.003932675872941482,0.004505080405857332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004246818730494199,0.0,0.0,0.004341600705488745,0.0035256880189593063
